id,date,title,keywords,paper_url,code_url,code_repo,stars_badge,recommendation,section,problem,method,core_idea,system_component,hardware_target,benchmark_dataset,benchmark_metric,implementation_status,reproducibility_level,limitation,evidence_grade
298,2024.10,[**PARALLELSPEC**] PARALLELSPEC: PARALLEL DRAFTER FOR EFFICIENT SPECULATIVE DECODING(@Tencent AI Lab etc),PARALLELSPEC,https://arxiv.org/pdf/2410.05589,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,PARALLELSPEC: PARALLEL DRAFTER FOR EFFICIENT SPECULATIVE DECODING(@Tencent AI Lab etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
299,2024.10,[**Fast Best-of-N**] Fast Best-of-N Decoding via Speculative Rejection(@CMU etc),Fast Best-of-N,https://arxiv.org/pdf/2410.20290,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Fast Best-of-N Decoding via Speculative Rejection(@CMU etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
300,2025.06,[**Mamba Drafters**] Mamba Drafters for Speculative Decoding(@KAIST & Amazon etc),Mamba Drafters,https://arxiv.org/abs/2506.01206,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Mamba Drafters for Speculative Decoding(@KAIST & Amazon etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
301,2025.06,[**STAND**] Accelerated Test-Time Scaling with Model-Free Speculative Sampling(@KAIST & Amazon etc),STAND,https://arxiv.org/abs/2506.04708,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Accelerated Test-Time Scaling with Model-Free Speculative Sampling(@KAIST & Amazon etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
302,2026.03,[**MineDraft**] MineDraft: A Framework for Batch Parallel Speculative Decoding(@NUS & MIT),MineDraft,https://arxiv.org/pdf/2603.18016,https://github.com/electron-shaders/MineDraft,MineDraft,True,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,MineDraft: A Framework for Batch Parallel Speculative Decoding(@NUS & MIT),Decoding/sampling,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
303,2023.12,[**FLAP**] Fluctuation-based Adaptive Structured Pruning for Large Language Models(@Chinese Academy of Sciences etc),FLAP,https://arxiv.org/pdf/2312.11983.pdf,https://github.com/CASIA-IVA-Lab/FLAP,FLAP,True,2,Structured Prune/KD/Weight Sparse,Model compression via pruning/distillation,Pruning/knowledge distillation,Fluctuation-based Adaptive Structured Pruning for Large Language Models(@Chinese Academy of Sciences etc),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
304,2023.12,[**LASER**] The Truth is in There: Improving Reasoning in Language Models with Layer-Selective Rank Reduction(@mit.edu),LASER,https://arxiv.org/pdf/2312.13558.pdf,https://github.com/pratyushasharma/laser,laser,True,2,Structured Prune/KD/Weight Sparse,Model compression via pruning/distillation,Pruning/knowledge distillation,The Truth is in There: Improving Reasoning in Language Models with Layer-Selective Rank Reduction(@mit.edu),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
305,2023.12,[PowerInfer] PowerInfer: Fast Large Language Model Serving with a Consumer-grade GPU(@SJTU),PowerInfer,https://ipads.se.sjtu.edu.cn/_media/publications/powerinfer-20231219.pdf,https://github.com/SJTU-IPADS/PowerInfer,PowerInfer,True,1,Structured Prune/KD/Weight Sparse,Model compression via pruning/distillation,Pruning/knowledge distillation,PowerInfer: Fast Large Language Model Serving with a Consumer-grade GPU(@SJTU),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
306,2024.01,[**Admm Pruning**] Fast and Optimal Weight Update for Pruned Large Language Models(@fmph.uniba.sk),Admm Pruning,https://arxiv.org/pdf/2401.02938.pdf,https://github.com/fmfi-compbio/admm-pruning,admm-pruning,True,1,Structured Prune/KD/Weight Sparse,Model compression via pruning/distillation,Pruning/knowledge distillation,Fast and Optimal Weight Update for Pruned Large Language Models(@fmph.uniba.sk),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
307,2024.01,[FFSplit] FFSplit: Split Feed-Forward Network For Optimizing Accuracy-Efficiency Trade-off in Language Model Inference(@1Rice University etc),FFSplit,https://arxiv.org/pdf/2401.04044.pdf,,,False,1,Structured Prune/KD/Weight Sparse,Model compression via pruning/distillation,Pruning/knowledge distillation,FFSplit: Split Feed-Forward Network For Optimizing Accuracy-Efficiency Trade-off in Language Model Inference(@1Rice Univ,Model architecture,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
308,2025.03,[**Simba**] Sparsified State-Space Models are Efficient Highway Networks(@KAIST),Simba,https://arxiv.org/abs/2505.20698,https://github.com/woominsong/Simba,Simba,True,1,Structured Prune/KD/Weight Sparse,Model compression via pruning/distillation,Pruning/knowledge distillation,Sparsified State-Space Models are Efficient Highway Networks(@KAIST),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
309,2025.06,[SDMPrune] SDMPrune: Self-Distillation MLP Pruning for Efficient Large Language Models (@CSU),SDMPrune,https://arxiv.org/abs/2506.11120,https://github.com/visresearch/SDMPrune,SDMPrune,True,2,Structured Prune/KD/Weight Sparse,Model compression via pruning/distillation,Pruning/knowledge distillation,SDMPrune: Self-Distillation MLP Pruning for Efficient Large Language Models (@CSU),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
310,2026.03,[**HFPrune**] High-Fidelity Pruning for Large Language Models (@CSU),HFPrune,https://arxiv.org/abs/2603.08083,https://github.com/visresearch/HFPrune,HFPrune,True,2,Structured Prune/KD/Weight Sparse,Model compression via pruning/distillation,Pruning/knowledge distillation,High-Fidelity Pruning for Large Language Models (@CSU),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
311,2022.11,[**WINT8/4**] Who Says Elephants Can’t Run: Bringing Large Scale MoE Models into Cloud Scale Production(@NVIDIA&Microsoft),WINT8/4,https://arxiv.org/pdf/2211.10017.pdf,https://github.com/NVIDIA/FasterTransformer,FasterTransformer,True,2,Mixture-of-Experts(MoE) LLM Inference,Efficient MoE model inference,Mixture-of-experts routing,Who Says Elephants Can’t Run: Bringing Large Scale MoE Models into Cloud Scale Production(@NVIDIA&Microsoft),Expert routing/FFN,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
312,2023.12,[**Mixtral Offloading**] Fast Inference of Mixture-of-Experts Language Models with Offloading(@Moscow Institute of Physics and Technology etc),Mixtral Offloading,https://arxiv.org/pdf/2312.17238.pdf,https://github.com/dvmazur/mixtral-offloading,mixtral-offloading,True,2,Mixture-of-Experts(MoE) LLM Inference,Efficient MoE model inference,Mixture-of-experts routing,Fast Inference of Mixture-of-Experts Language Models with Offloading(@Moscow Institute of Physics and Technology etc),Expert routing/FFN,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
313,2024.01,[MoE-Mamba] MoE-Mamba: Efficient Selective State Space Models with Mixture of Experts(@uw.edu.pl),MoE-Mamba,https://arxiv.org/pdf/2401.04081.pdf,,,False,1,Mixture-of-Experts(MoE) LLM Inference,Efficient MoE model inference,Mixture-of-experts routing,MoE-Mamba: Efficient Selective State Space Models with Mixture of Experts(@uw.edu.pl),Expert routing/FFN,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
314,2024.04,[MoE Inference] Toward Inference-optimal Mixture-of-Expert Large Language Models(@UC San Diego etc),MoE Inference,https://arxiv.org/pdf/2404.02852.pdf,,,False,1,Mixture-of-Experts(MoE) LLM Inference,Efficient MoE model inference,Mixture-of-experts routing,Toward Inference-optimal Mixture-of-Expert Large Language Models(@UC San Diego etc),Expert routing/FFN,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
315,2024.05,"[DeepSeek-V2] DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts Language Model(@DeepSeek-AI)",DeepSeek-V2,https://arxiv.org/pdf/2405.04434,https://github.com/deepseek-ai/DeepSeek-V2,DeepSeek-V2,True,2,Mixture-of-Experts(MoE) LLM Inference,Efficient MoE model inference,Mixture-of-experts routing,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts Language Model(@DeepSeek-AI)",Expert routing/FFN,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
316,2024.06,[MoE] A Survey on Mixture of Experts(@HKU),MoE,https://arxiv.org/pdf/2407.06204,,,False,1,Mixture-of-Experts(MoE) LLM Inference,Efficient MoE model inference,Mixture-of-experts routing,A Survey on Mixture of Experts(@HKU),Expert routing/FFN,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
317,2023.03,[FlexGen] High-Throughput Generative Inference of Large Language Models  with a Single GPU(@Stanford University etc),FlexGen,https://arxiv.org/pdf/2303.06865.pdf,https://github.com/FMInference/FlexGen,FlexGen,True,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,High-Throughput Generative Inference of Large Language Models  with a Single GPU(@Stanford University etc),Hardware backend,Non-GPU (CPU/NPU/FPGA/Mobile),unverified,unverified,open_source,high,None identified,verified_by_code
318,2023.11,[LLM CPU Inference] Efficient LLM Inference on CPUs(@intel),LLM CPU Inference,https://arxiv.org/pdf/2311.00502.pdf,https://github.com/intel/intel-extension-for-transformers,intel-extension-for-transformers,True,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,Efficient LLM Inference on CPUs(@intel),Hardware backend,CPU,unverified,unverified,open_source,high,None identified,verified_by_code
319,2023.12,[LinguaLinked] LinguaLinked: A Distributed Large Language Model Inference System for Mobile Devices(@University of California Irvine),LinguaLinked,https://arxiv.org/pdf/2312.00388.pdf,,,False,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,LinguaLinked: A Distributed Large Language Model Inference System for Mobile Devices(@University of California Irvine),Hardware backend,Mobile/Edge,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
320,2023.12,[OpenVINO] Leveraging Speculative Sampling and KV-Cache Optimizations Together for Generative AI using OpenVINO(@Haim Barad etc),OpenVINO,https://arxiv.org/pdf/2311.04951.pdf,,,False,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,Leveraging Speculative Sampling and KV-Cache Optimizations Together for Generative AI using OpenVINO(@Haim Barad etc),Hardware backend,Non-GPU (CPU/NPU/FPGA/Mobile),unverified,unverified,paper_only,low,No public code repository,verified_by_paper
321,2024.03,[FlightLLM] FlightLLM: Efficient Large Language Model Inference with a Complete Mapping Flow on FPGAs(@Infinigence-AI),FlightLLM,https://arxiv.org/pdf/2401.03868.pdf,,,False,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,FlightLLM: Efficient Large Language Model Inference with a Complete Mapping Flow on FPGAs(@Infinigence-AI),Hardware backend,FPGA,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
322,2024.03,[Transformer-Lite] Transformer-Lite: High-efficiency Deployment of Large Language Models on Mobile Phone GPUs(@OPPO),Transformer-Lite,https://arxiv.org/ftp/arxiv/papers/2403/2403.20041.pdf,,,False,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,Transformer-Lite: High-efficiency Deployment of Large Language Models on Mobile Phone GPUs(@OPPO),Hardware backend,Mobile/Edge,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
323,2024.07,[**xFasterTransformer**] Inference Performance Optimization for Large Language Models on CPUs(@Intel),xFasterTransformer,https://arxiv.org/pdf/2407.07304,https://github.com/intel/xFasterTransformer,xFasterTransformer,True,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,Inference Performance Optimization for Large Language Models on CPUs(@Intel),Hardware backend,CPU,unverified,unverified,open_source,high,None identified,verified_by_code
324,2024.07,[Summary] Inference Optimization of Foundation Models on AI Accelerators(@AWS AI),Summary,https://arxiv.org/pdf/2407.09111,,,False,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,Inference Optimization of Foundation Models on AI Accelerators(@AWS AI),Hardware backend,Non-GPU (CPU/NPU/FPGA/Mobile),unverified,unverified,paper_only,low,No public code repository,verified_by_paper
325,2024.10,Large Language Model Performance Benchmarking on Mobile Platforms: A Thorough Evaluation(@SYSU),,https://arxiv.org/pdf/2410.03613,,,False,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,Large Language Model Performance Benchmarking on Mobile Platforms: A Thorough Evaluation(@SYSU),Hardware backend,Mobile/Edge,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
326,2024.10,[**FastAttention**] FastAttention: Extend FlashAttention2 to NPUs and Low-resource GPUs for Efficient Inference(@huawei etc),FastAttention,https://arxiv.org/pdf/2410.16663,,,False,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,FastAttention: Extend FlashAttention2 to NPUs and Low-resource GPUs for Efficient Inference(@huawei etc),Hardware backend,NPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
327,2024.12,[**NITRO**] NITRO: LLM INFERENCE ON INTEL® LAPTOP NPUS(@cornell.edu),NITRO,https://arxiv.org/pdf/2412.11053,https://github.com/abdelfattah-lab/nitro,nitro,True,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,NITRO: LLM INFERENCE ON INTEL® LAPTOP NPUS(@cornell.edu),Hardware backend,CPU,unverified,unverified,open_source,high,None identified,verified_by_code
328,2025.01,[**Off Grid**] On-device LLM + Vision + Image Gen for iOS & Android(@alichherawalla),Off Grid,,https://github.com/alichherawalla/off-grid-mobile,off-grid-mobile,True,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,On-device LLM + Vision + Image Gen for iOS & Android(@alichherawalla),Hardware backend,Non-GPU (CPU/NPU/FPGA/Mobile),unverified,unverified,open_source,medium,No formal paper/documentation,unverified_claim
329,2025.12,[**Grail-V/PSE**] Non-bijunctive Attention Collapse via POWER8 vec_perm — 8.8x CPU Inference Speedup(@Elyan Labs),Grail-V/PSE,,https://github.com/Scottcjn/ram-coffers,ram-coffers,True,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,Non-bijunctive Attention Collapse via POWER8 vec_perm — 8.8x CPU Inference Speedup(@Elyan Labs),Hardware backend,CPU,unverified,unverified,open_source,medium,No formal paper/documentation,unverified_claim
330,2025.12,"[**llama-cpp-power8**] POWER8 optimizations for llama.cpp: vec_perm non-bijunctive collapse, IBM MASS integration, dcbt resident prefetch. 8.8x speedup over stock(@Scottcjn)",llama-cpp-power8,,https://github.com/Scottcjn/llama-cpp-power8,llama-cpp-power8,True,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,"POWER8 optimizations for llama.cpp: vec_perm non-bijunctive collapse, IBM MASS integration, dcbt resident prefetch. 8.8x",Hardware backend,IBM POWER8,unverified,unverified,open_source,medium,No formal paper/documentation,unverified_claim
331,2025.12,[**RAM Coffers**] NUMA-aware weight banking for LLM inference. Maps brain hemisphere cognitive functions to NUMA topology for intelligent routing and selective prefetch(@Scottcjn),RAM Coffers,,https://github.com/Scottcjn/ram-coffers,ram-coffers,True,1,CPU/NPU/FPGA/Mobile Inference,LLM inference on non-GPU hardware,Hardware-specific optimization,NUMA-aware weight banking for LLM inference. Maps brain hemisphere cognitive functions to NUMA topology for intelligent ,Hardware backend,CPU,unverified,unverified,open_source,medium,No formal paper/documentation,unverified_claim
332,2023.05,[**RWKV**] RWKV: Reinventing RNNs for the Transformer Era(@Bo Peng etc),RWKV,https://arxiv.org/pdf/2305.13048.pdf,https://github.com/BlinkDL/RWKV-LM,RWKV-LM,True,2,Non Transformer Architecture,Alternative architectures to transformers,Alternative architecture (SSM/RNN),RWKV: Reinventing RNNs for the Transformer Era(@Bo Peng etc),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
333,2023.12,[**Mamba**] Mamba: Linear-Time Sequence Modeling with Selective State Spaces(@cs.cmu.edu etc),Mamba,https://arxiv.org/pdf/2312.00752.pdf,https://github.com/state-spaces/mamba,mamba,True,2,Non Transformer Architecture,Alternative architectures to transformers,Alternative architecture (SSM/RNN),Mamba: Linear-Time Sequence Modeling with Selective State Spaces(@cs.cmu.edu etc),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
334,2024.06,[**RWKV-CLIP**] RWKV-CLIP: A Robust Vision-Language Representation Learner(@DeepGlint etc),RWKV-CLIP,https://arxiv.org/pdf/2406.06973,https://github.com/deepglint/RWKV-CLIP,RWKV-CLIP,True,2,Non Transformer Architecture,Alternative architectures to transformers,Alternative architecture (SSM/RNN),RWKV-CLIP: A Robust Vision-Language Representation Learner(@DeepGlint etc),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
335,2024.08,[Kraken] Kraken: Inherently Parallel Transformers For Efficient Multi-Device Inference(@Princeton),Kraken,https://arxiv.org/pdf/2408.07802,,,False,1,Non Transformer Architecture,Alternative architectures to transformers,Alternative architecture (SSM/RNN),Kraken: Inherently Parallel Transformers For Efficient Multi-Device Inference(@Princeton),Model architecture,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
336,2024.08,[**FLA**] FLA: A Triton-Based Library for Hardware-Efficient Implementations of Linear Attention Mechanism(@sustcsonglin),FLA,https://github.com/sustcsonglin/flash-linear-attention,https://github.com/sustcsonglin/flash-linear-attention,flash-linear-attention,True,2,Non Transformer Architecture,Alternative architectures to transformers,Alternative architecture (SSM/RNN),FLA: A Triton-Based Library for Hardware-Efficient Implementations of Linear Attention Mechanism(@sustcsonglin),Model architecture,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
337,2018.03,"[Tensor Core] NVIDIA Tensor Core Programmability, Performance & Precision(@KTH Royal etc)",Tensor Core,https://arxiv.org/pdf/1803.04014.pdf,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,"NVIDIA Tensor Core Programmability, Performance & Precision(@KTH Royal etc)",Compute kernels,NVIDIA GPU (Tensor Cores),unverified,unverified,paper_only,low,No public code repository,verified_by_paper
338,2021.05,[Intra-SM Parallelism] Exploiting Intra-SM Parallelism in GPUs via Persistent and Elastic Blocks(@sjtu.edu.cn),Intra-SM Parallelism,https://mivenhan.github.io/publication/2021plasticine/2021plasticine.pdf,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,Exploiting Intra-SM Parallelism in GPUs via Persistent and Elastic Blocks(@sjtu.edu.cn),Compute kernels,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,derived_analysis
339,2022.06,"[Microbenchmark] Dissecting Tensor Cores via Microbenchmarks: Latency, Throughput and Numeric Behaviors(@tue.nl etc)",Microbenchmark,https://arxiv.org/pdf/2206.02874.pdf,https://github.com/sunlex0717/DissectingTensorCores,DissectingTensorCores,True,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,"Dissecting Tensor Cores via Microbenchmarks: Latency, Throughput and Numeric Behaviors(@tue.nl etc)",Compute kernels,NVIDIA GPU (Tensor Cores),unverified,unverified,open_source,high,None identified,verified_by_code
340,2022.09,[FP8] FP8 FORMATS FOR DEEP LEARNING(@NVIDIA),FP8,https://arxiv.org/pdf/2209.05433.pdf,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,FP8 FORMATS FOR DEEP LEARNING(@NVIDIA),Compute kernels,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
341,2023.08,[Tensor Cores] Reducing shared memory footprint to leverage high  throughput on Tensor Cores and its flexible API extension library(@Tokyo Institute etc),Tensor Cores,https://arxiv.org/pdf/2308.15152.pdf,https://github.com/wmmae/wmma_extension,wmma_extension,True,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,Reducing shared memory footprint to leverage high  throughput on Tensor Cores and its flexible API extension library(@To,Compute kernels,NVIDIA GPU (Tensor Cores),unverified,unverified,open_source,high,None identified,verified_by_code
342,2023.03,[**cutlass/cute**] Graphene: An IR for Optimized Tensor Computations on GPUs(@NVIDIA),cutlass/cute,https://dl.acm.org/doi/pdf/10.1145/3582016.3582018,https://github.com/NVIDIA/cutlass,cutlass,True,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,Graphene: An IR for Optimized Tensor Computations on GPUs(@NVIDIA),Compute kernels,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
343,2024.02,[QUICK] QUICK: Quantization-aware Interleaving and Conflict-free Kernel for efficient LLM inference(@SqueezeBits Inc),QUICK,https://arxiv.org/pdf/2402.10076.pdf,https://github.com/SqueezeBits/QUICK,QUICK,True,2,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,QUICK: Quantization-aware Interleaving and Conflict-free Kernel for efficient LLM inference(@SqueezeBits Inc),Compute kernels,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
344,2024.02,[Tensor Parallel] TP-AWARE DEQUANTIZATION(@IBM T.J. Watson Research Center),Tensor Parallel,https://arxiv.org/pdf/2402.04925.pdf,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,TP-AWARE DEQUANTIZATION(@IBM T.J. Watson Research Center),Compute kernels,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
345,2024.07,[**flute**] Fast Matrix Multiplications for Lookup Table-Quantized LLMs(@mit.edu etc),flute,https://arxiv.org/pdf/2407.10960,https://github.com/HanGuo97/flute,flute,True,2,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,Fast Matrix Multiplications for Lookup Table-Quantized LLMs(@mit.edu etc),Compute kernels,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
346,2024.08,[**LUT TENSOR CORE**] LUT TENSOR CORE: Lookup Table Enables Efficient Low-Bit LLM Inference Acceleration(@SJTU&PKU etc),LUT TENSOR CORE,https://arxiv.org/pdf/2408.06003,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,LUT TENSOR CORE: Lookup Table Enables Efficient Low-Bit LLM Inference Acceleration(@SJTU&PKU etc),Compute kernels,NVIDIA GPU (Tensor Cores),unverified,unverified,paper_only,low,No public code repository,verified_by_paper
347,2024.08,[**MARLIN**] MARLIN: Mixed-Precision Auto-Regressive Parallel Inference on Large Language Models(@ISTA),MARLIN,https://arxiv.org/pdf/2408.11743,https://github.com/IST-DASLab/marlin,marlin,True,2,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,MARLIN: Mixed-Precision Auto-Regressive Parallel Inference on Large Language Models(@ISTA),Compute kernels,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
348,2024.08,[**SpMM**] High Performance Unstructured SpMM Computation Using Tensor Cores(@ETH Zurich),SpMM,https://arxiv.org/pdf/2408.11551,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,High Performance Unstructured SpMM Computation Using Tensor Cores(@ETH Zurich),Compute kernels,NVIDIA GPU (Tensor Cores),unverified,unverified,paper_only,low,No public code repository,verified_by_paper
349,2024.09,[**TEE**]Confidential Computing on nVIDIA H100 GPU: A Performance Benchmark Study(@phala.network),TEE,https://arxiv.org/pdf/2409.03992,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,Confidential Computing on nVIDIA H100 GPU: A Performance Benchmark Study(@phala.network),Compute kernels,NVIDIA Hopper GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
350,2024.09,[**HiFloat8**] Ascend HiFloat8 Format for Deep Learning(@Huawei),HiFloat8,https://arxiv.org/pdf/2409.16626,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,Ascend HiFloat8 Format for Deep Learning(@Huawei),Compute kernels,NPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
351,2024.09,[**Tensor Cores**] Efficient Arbitrary Precision Acceleration for Large Language Models on GPU Tensor Cores(@nju.edu.cn),Tensor Cores,https://arxiv.org/pdf/2409.17870,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,Efficient Arbitrary Precision Acceleration for Large Language Models on GPU Tensor Cores(@nju.edu.cn),Compute kernels,NVIDIA GPU (Tensor Cores),unverified,unverified,paper_only,low,No public code repository,verified_by_paper
352,2024.07,[**Tensor Product**] Acceleration of Tensor-Product Operations with Tensor Cores(@Heidelberg University),Tensor Product,https://arxiv.org/pdf/2407.09621,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,Acceleration of Tensor-Product Operations with Tensor Cores(@Heidelberg University),Compute kernels,NVIDIA GPU (Tensor Cores),unverified,unverified,paper_only,low,No public code repository,verified_by_paper
353,2024.12,[**HADACORE**] HADACORE: TENSOR CORE ACCELERATED HADAMARD TRANSFORM KERNEL(@Meta),HADACORE,https://arxiv.org/pdf/2407.09621,https://github.com/pytorch-labs/applied-ai/tree/main/kernels/cuda/inference/hadamard_transform,hadamard_transform,True,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,HADACORE: TENSOR CORE ACCELERATED HADAMARD TRANSFORM KERNEL(@Meta),Compute kernels,NVIDIA GPU (Tensor Cores),unverified,unverified,open_source,high,None identified,verified_by_code
354,2024.10,[**FLASH-ATTENTION RNG**] Reducing the Cost of Dropout in Flash-Attention by Hiding RNG with GEMM(@Princeton University),FLASH-ATTENTION RNG,https://arxiv.org/pdf/2410.07531,,,False,1,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,Reducing the Cost of Dropout in Flash-Attention by Hiding RNG with GEMM(@Princeton University),Compute kernels,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
355,2025.02,[**TRITONBENCH**] TRITONBENCH: Benchmarking Large Language Model Capabilities for Generating Triton Operators(@thunlp),TRITONBENCH,https://arxiv.org/pdf/2502.14752,https://github.com/thunlp/TritonBench,TritonBench,True,2,GEMM/Tensor Cores/WMMA/Parallel,Optimizing matrix multiplication kernels,Kernel optimization,TRITONBENCH: Benchmarking Large Language Model Capabilities for Generating Triton Operators(@thunlp),Compute kernels,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
